place_name,text,sentiment,key_phrases
Casa Pagès," obvious that i am a vegetarian and celiac and i have only been able to eat a salad, (half a menu €9 with a drink and dessert, but the gluten-free beer is a positive point, which is the gràcia festivals, and they only have that option due to the large quantity work, the place is good, the service is good, the only thing missing is that instead of two dishes of pasta, you put a first dish with vegetables or rice, something is meat, not fish, you will be great.i will surely return because they hav","[{'label': 'positive', 'score': 0.6050589}, {'label': 'neutral', 'score': 0.29456365}, {'label': 'negative', 'score': 0.10037745}]","['gràcia festivals', 'celiac', 'vegetarian']"
Casa Pagès, one of my trusted sites. excellent service and great tapas,"[{'label': 'positive', 'score': 0.9817695}, {'label': 'neutral', 'score': 0.014947136}, {'label': 'negative', 'score': 0.0032832888}]",['tapas']
Casa Pagès," the food is very good, the attention of the waiters is also up to the mark and the atmosphere of the place is very pleasant and welcoming, the only thing i would change for my taste is the noise that makes it a little difficult to have a conversation with the group. however, we will repeat for sure since the meatball cover was a 10!","[{'label': 'positive', 'score': 0.94404805}, {'label': 'neutral', 'score': 0.041707996}, {'label': 'negative', 'score': 0.014244005}]",['meatball cover']
Casa Pagès, very good catalan cuisine place in the heart of gràcia. great value for money,"[{'label': 'positive', 'score': 0.9800519}, {'label': 'neutral', 'score': 0.016996358}, {'label': 'negative', 'score': 0.0029517445}]",['catalan cuisine']
Casa Pagès," it's not bad for tapas, some dishes are a bit scarce and a bit expensive for the price. the burgers are very good and big. the service is sometimes a little lost but it's all very familiar.","[{'label': 'positive', 'score': 0.81077725}, {'label': 'neutral', 'score': 0.16437383}, {'label': 'negative', 'score': 0.024848875}]","['tapas', 'burgers']"
Casa Pagès, the best thing about the place is the waiter oscar!! the food is good although it lacks a little flavor,"[{'label': 'positive', 'score': 0.9745564}, {'label': 'neutral', 'score': 0.01830878}, {'label': 'negative', 'score': 0.007134815}]",[]
Casa Pagès," very pleasant atmosphere, waiter oscar is very friendly and attentive, he prepares spectacular cocktails.","[{'label': 'positive', 'score': 0.98303235}, {'label': 'neutral', 'score': 0.011900801}, {'label': 'negative', 'score': 0.0050668637}]",['cocktails']
Casa Pagès," they say that in the everyday restaurant, close to the office, the food and the premises add up but the service multiplies. these five (or better ten) stars are undoubtedly for a place in keeping with the gracia neighborhood, an unbeatable half-day menu with the quality/price ratio but with a service far above the restaurants in the area that go to the hunting and capture of tourists. congratulations!! don't change!","[{'label': 'positive', 'score': 0.8799351}, {'label': 'neutral', 'score': 0.1143166}, {'label': 'negative', 'score': 0.0057482403}]",['gracia neighborhood']
Casa Pagès," the usual tapas, the usual sandwiches, no frills. good quality, good taste, good quantity.good price everything except beer. €2.30 to open a bottle of estrella damm is disappointing.","[{'label': 'negative', 'score': 0.41215715}, {'label': 'neutral', 'score': 0.30707335}, {'label': 'positive', 'score': 0.28076953}]","['sandwiches', 'estrella damm', 'tapas', 'beer']"
Casa Pagès, excellent service and quality of food. like at home! we will be back,"[{'label': 'positive', 'score': 0.98256725}, {'label': 'neutral', 'score': 0.013724783}, {'label': 'negative', 'score': 0.0037079556}]",[]
Casa Pagès," it's always a success!! always good people, good food and good atmosphere!","[{'label': 'positive', 'score': 0.9890863}, {'label': 'neutral', 'score': 0.0072365683}, {'label': 'negative', 'score': 0.0036771817}]",[]
Casa Pagès, real home cooking.perfect for tapas or a midweek meal with the super menu of the day.attentive staff and very neighborhood atmosphere.we love.,"[{'label': 'positive', 'score': 0.98170257}, {'label': 'neutral', 'score': 0.01517434}, {'label': 'negative', 'score': 0.003123114}]","['neighborhood', 'tapas']"
Casa Pagès," great discovery, we've been frequenting it for months now, good service, quality food and quiet atmosphere.","[{'label': 'positive', 'score': 0.98587984}, {'label': 'neutral', 'score': 0.01156989}, {'label': 'negative', 'score': 0.002550328}]",['quality food']
Casa Pagès," stop looking for tapas bars in gracià. excellent food, fast service, unbeatable attention!","[{'label': 'positive', 'score': 0.91433483}, {'label': 'neutral', 'score': 0.071732506}, {'label': 'negative', 'score': 0.01393261}]","['gracià', 'tapas bars']"
Casa Pagès," good service, good food and good atmosphere. super recommended. a1 and fast attention.","[{'label': 'positive', 'score': 0.98339105}, {'label': 'neutral', 'score': 0.012321753}, {'label': 'negative', 'score': 0.004287236}]",[]
Casa Pagès," excellent service in the house, very good vibes, fresh and exquisite food!","[{'label': 'positive', 'score': 0.98655975}, {'label': 'neutral', 'score': 0.010050483}, {'label': 'negative', 'score': 0.0033897145}]",[]
Casa Pagès," we had dinner with friends and as always, very good! very good food and very good service","[{'label': 'positive', 'score': 0.9895691}, {'label': 'neutral', 'score': 0.0076125334}, {'label': 'negative', 'score': 0.0028183195}]",[]
Casa Pagès," i liked the coffee, the sandwich, and reading a little. quick and courteous service, everything at its perfect point, in the middle of a beautiful atmosphere frozen in time. i loved it. i live nearby and had never entered. i'll be back soon.","[{'label': 'positive', 'score': 0.9840178}, {'label': 'neutral', 'score': 0.01169467}, {'label': 'negative', 'score': 0.004287561}]",['coffee']
Casa Pagès," excellent atmosphere, fun people, very good tapas and portions. the truth is that it is a pleasure to enter such an authentic bar, of which there are few left.","[{'label': 'positive', 'score': 0.9853749}, {'label': 'neutral', 'score': 0.010799059}, {'label': 'negative', 'score': 0.0038260384}]",['tapas']
Casa Pagès," very expensive i ordered a sausage sandwich that came out of my face, €7!!! it was good, but not as good as what i paid for..the service... they are very busy, they have a large volume of work and the few workers there are suffering. the atmosphere is good, it has a real farmhouse feel","[{'label': 'negative', 'score': 0.71788967}, {'label': 'neutral', 'score': 0.19815227}, {'label': 'positive', 'score': 0.083958104}]",[]
Casa Pagès," it has good prices. tapas promotions with beer, martini or wine.","[{'label': 'positive', 'score': 0.922901}, {'label': 'neutral', 'score': 0.0740213}, {'label': 'negative', 'score': 0.0030776965}]",['tapas promotions']
Casa Pagès, very delicious food and fast service. the sandwiches are special,"[{'label': 'positive', 'score': 0.9880205}, {'label': 'neutral', 'score': 0.0090751145}, {'label': 'negative', 'score': 0.002904359}]",['sandwiches']
Casa Pagès," they have a sign with an offer of beer and tapas for €2.5. the trick is that you ask them for a beer and they bring you the big one, and then you confidently ask them for a tapa. when you pay you are surprised that they give you the large beer that is not included in the offer and they charge you for the tapa. it doesn't say it anywhere and they don't inform you when you ask for it.very sad dirty play.also, the place is not very clean either, the tables are very sticky.i will not come back","[{'label': 'negative', 'score': 0.54227245}, {'label': 'neutral', 'score': 0.4257735}, {'label': 'positive', 'score': 0.031953994}]",[]
Casa Pagès," typical place frequented by regulars, friendly servers, warm decoration! the tapas are ok","[{'label': 'positive', 'score': 0.9558555}, {'label': 'neutral', 'score': 0.038402446}, {'label': 'negative', 'score': 0.005742023}]",['tapas']
Casa Pagès," we used to go frequently to eat the menu of the day and we really liked it for the good value for money and the atmosphere. we returned yesterday after some time and honestly the quality has gone down a lot. i agree with the recent comments i see about the lack of care and zero affection in the dishes... the salmorejo and the paella that have given us a very low level. and if memory serves, the price of the menu has increased. for 14.90 there are much better options. the staff is very good, but","[{'label': 'positive', 'score': 0.3660348}, {'label': 'neutral', 'score': 0.33987996}, {'label': 'negative', 'score': 0.29408523}]","['salmorejo', 'paella']"
Casa Pagès," traditional catalan food, simple, very cheap, everyone is very kind. the perfect place to cheat your hunger at any time of the day. if you pass by, stop by and you won't regret it","[{'label': 'positive', 'score': 0.9473949}, {'label': 'neutral', 'score': 0.043869764}, {'label': 'negative', 'score': 0.008735334}]",['catalan food']
Casa Pagès," despite being full for the holidays, the staff was great with everyone","[{'label': 'positive', 'score': 0.96409476}, {'label': 'neutral', 'score': 0.030317305}, {'label': 'negative', 'score': 0.0055879313}]",['holidays']
Casa Pagès, the burger with the cous-cous patty was a total failure. baguette would have been better. a giabatta roll and no sauce… not again!,"[{'label': 'negative', 'score': 0.9462317}, {'label': 'neutral', 'score': 0.047604978}, {'label': 'positive', 'score': 0.0061633564}]","['baguette', 'giabatta roll', 'burger']"
Casa Pagès," typical tapas bar. relaxed and unpretentious. there is tv with soccer games.without a doubt, brie cheese and jam data are the best. epic. ask yes or yes!","[{'label': 'positive', 'score': 0.9696703}, {'label': 'neutral', 'score': 0.026300553}, {'label': 'negative', 'score': 0.0040291166}]","['brie cheese', 'tapas bar']"
Casa Pagès," unforgettable experience, highly recommended. from the second salad everything changes. it is mandatory to order a minimum of two salads, the dinner evolves throughout the night.crazy.ps: there has been difficulty in differentiating the waiters from the customers.","[{'label': 'positive', 'score': 0.9084485}, {'label': 'neutral', 'score': 0.08113087}, {'label': 'negative', 'score': 0.010420614}]",[]
El Picoteo,"good food. amazing flavour with sauce on patates braves and spanish omelette.
very nice and friendly staff.

will come back again!","[{'label': 'positive', 'score': 0.980558}, {'label': 'neutral', 'score': 0.015871646}, {'label': 'negative', 'score': 0.0035703047}]","['patates braves', 'spanish omelette']"
El Picoteo,"i almost didn’t go in because it looked so unassuming - luckily i did!
good variety , most of the usual tapas suspects , but some very good dishes.
we had the sepia a la plancha (very nice olive oil and parsley dressing over it), nachos w guacamole and cheese (also almost didn’t order this because , really, nachos as a lunch dish?) but again, far exceeded my expectations . so well done, with generous accompaniment of the guac and cheese, together with some condiments. last was the pimientos de p","[{'label': 'positive', 'score': 0.8989168}, {'label': 'neutral', 'score': 0.07905407}, {'label': 'negative', 'score': 0.022029161}]","['nachos', 'guacamole', 'cheese', 'condiments', 'sepia', 'parsley dressing', 'tapas', 'olive oil']"
El Picoteo,"pretty decent food but worth an extra star because it's open late, the staff are great and the atmosphere is pretty good, too. one of our stand by places when we're hungry late in gràcia.","[{'label': 'positive', 'score': 0.9722902}, {'label': 'neutral', 'score': 0.022531876}, {'label': 'negative', 'score': 0.0051779174}]","['gràcia', 'stand by places']"
El Picoteo,"great local bar and restaurant. the chef's make great food, tapas and their lunch menu is sooo flavorful. they treated me like i am from the neighborhood. 6 big screen tvs and great friendly atmosphere.

great tapas, vermut, wine, lunches...
the chef even added a specialty dish at my request for a lunch menu option and was cooked perfectly!","[{'label': 'positive', 'score': 0.9859882}, {'label': 'neutral', 'score': 0.010574669}, {'label': 'negative', 'score': 0.0034371873}]","['wine', 'tapas', 'local bar and restaurant', 'lunch menu']"
El Picoteo,authentic. food fabulous. staff friendly. don’t worry if you don’t speak spanish,"[{'label': 'positive', 'score': 0.90010387}, {'label': 'neutral', 'score': 0.08148608}, {'label': 'negative', 'score': 0.018409993}]",[]
El Picoteo,"great tapas bar in a local style, non touristy atvthe neighbourhood
food is freshly made, well served
prices are inexpensive. we had 4 tapas dishes and 3 beers. ended up with 30 eur which is reasonable enough
recomnended if you're in the area","[{'label': 'positive', 'score': 0.9484668}, {'label': 'neutral', 'score': 0.04685609}, {'label': 'negative', 'score': 0.0046771844}]","['tapas dishes', 'tapas bar']"
El Picoteo,"what a wonderful spanish diner.
great music, awesome food.
very nice staff!","[{'label': 'positive', 'score': 0.98765254}, {'label': 'neutral', 'score': 0.008603441}, {'label': 'negative', 'score': 0.003744029}]","['spanish diner', 'music']"
