place_name,review_text
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"The best carbonara we tried in Barcelona   everyone was super friendly, very attentive. We will return"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Really good pizza
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Great spaghetti carbonara and the calzone delicious!
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"The food is delicious and the waiters are pleasant. Compared to the restaurants in the area, I see the quality/price ratio as somewhat high, especially the daily menu. They accept Edenred credit cards."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"The place is good, although quite hot at the top. We ordered pizza to eat and it left us much to be desired..."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,The best pizzas in Barcelona with a very professional staff
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"For a Brazilian tourist, the pizza was great, I liked the place, the time it opens also, I had thought of going somewhere else next to my hotel, so this was my second choice but I had a good experience. The only detail that made me give 4 stars to the service is that Im an old fashioned person, Im not a fan of QR Codes for ordering and etc, and the fact I had to go downstairs to make my order, or maybe Im too used to Brazilian service. But its really great and Id definitely recommend it to others."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"As an Italian and Neapolitan, I say that I ate really well and had good service."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"We ordered some bufalina pizzas to take away with Uber eats. Other pizzas (bufalinas and cherry) arrived very, very burnt. We had to throw away more than half and they ruined our dinner. I understand that it is a Saturday and that maybe they have a lot of work but I dont know how they can deliver pizzas like that, Im sorry. Never more."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"We have ordered two bufalinas and we have received other pizzas and they were also burnt, horrible experience, I dont know how they could eat"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"Bad bad bad. I had been to Madre Yeast in Poble Noi years ago and I remember an overall pleasant experience. In this example pizzeria the pizzas are not up to par. Indefinite mass, it is not a Neapolitan pizza but not even a Roman one, almost non-existent tomato sauce, burnt edges, tasteless pizzas"
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Overrated pizzas but not bad at all.
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,The service is fast. The calm atmosphere. And what we tried was delicious.
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,"We were looking for somewhere to eat and everything was closed at 6! That s when we learned about what people mean when they say Spanish dinner. Anyways, we found this place and was pretty good pizza. We had both the margherita and provolone. And while both look the same, they were different. Margherita is more tomato and cheese, and provolone is more pepper/spice and cheese. Both were great options if you re looking for a quickly snack."
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,A good place to eat pizza
Madre Lievito Eixample - Pizzeria & Trattoria | Restaurante,Delicious. One point minus just because second time wasnt as nice waiter... he looks like he wants us to leave as quickly as possible...
El Caliu del Poblenou,"3 fingers of vermouth, the very small and reheated bravas are not made immediately, the sauce was good, they just added little. The calamari came in 5, with hardly any flavor  the waiter was very nice."
El Caliu del Poblenou,Dont even think about coming to this place. I order a beer and half of it was foam. It cost me 3.5 fucking Euros and they dont accept cards. Painful.
El Caliu del Poblenou,"Terrible service! The manager looks like an angry mob guy, to avoid!"
El Caliu del Poblenou,"We really enjoyed our experience tonight. The food was amazing, the service and atmosphere as well."
El Caliu del Poblenou,"Very nice and aesthetically pleasing place inside. You are also enticed to enter because of the type and prices of the dishes offered. Unfortunately we realized that the prices are low for food but high for drinks which are not indicated on the menus. We ordered a sangria (which we then paid for in full and did not consume as it was nauseatingly sweet. A mix of sugar, orangeade, lemonade and a little wine. The only fruit present was the orange) 6.50 an average of beer (these days never paid more than 4 euros). The food was nothing special and very greasy. The only positive note was the waiter who served us, very kind and polite, the 3 stars only thanks to him. I would also add that our children who needed the bathroom refused to go because they were dirty."
El Caliu del Poblenou,"This was a delight! Great atmosphere. Brie and prawns with tomato bread to start were lovely and great portion sizes. Followed by absolutely delicious pork with blue cheese sauce and lamb with aioli, both delicious. Would recommend."
El Caliu del Poblenou,"Very good food, especially the hamburger and patatas bravas, very friendly staff; To try!!!!!!"
El Caliu del Poblenou,"Staff really helpful and kind. The food was excellent and the place was welcoming, highly recommended."
El Caliu del Poblenou,"Some thieves. 6.50 a draft beer. I live in Barcelona and I know the prices. The price is really exaggerated. They also do not accept paying less than  10 by card, only."
El Caliu del Poblenou,"Im not crazy about Catalan cuisine, but I must say that I found it better than in other places. With friends we had a mixed round of tapas with which we ate our fill. The wine selection is also excellent!"
El Caliu del Poblenou,Vegetarian options: Paellas vegetarianas con muy buen sabor Food
El Caliu del Poblenou,
El Caliu del Poblenou,Terrible quantity-price ratio
El Caliu del Poblenou,
El Caliu del Poblenou,We ordered the brie filled with honey and Andalusian-style squid. Very little food and high prices. The rod 3.5. The location is nice
El Caliu del Poblenou,I missed the letter in Catalan! There are still establishments that do not realize how important it is to respect ones own language
El Caliu del Poblenou,
El Caliu del Poblenou,Very nice service and great food
El Caliu del Poblenou,It is extremely expensive for the service and the scarcity of the Tapas! Kid-friendliness: They only allow entry. They dont have special chairs or changing tables in the bathroom!
El Caliu del Poblenou,"We had guests from France, one is a chef in his own restaurant.  So hm!!! where to take them for a Catalan experience, we selected Caliu, even though we had not been  before. It was a convenient location for all. The experience was great, our guests had Seafood Paella   and they were extremely happy. The other meals were the duck and fish, both were great. We made the mistake of not ordering as salad initially as the meals came with potato only. That s fine as a salad was quickly provided. The wine selection was varied, and we are wine folk. We ordered an expensive, but excellent Catalan wine to go with the meals (this was decanted  ) but cheaper wines were available. There was a good selection of delicious postres. The service was excellent and attentive with being smothering. It was a rainy/windy night with few customers, at the early sitting we had, but still glad we had reserved. Over all a great night, we will be back."
El Caliu del Poblenou,Delicious fresh food. Welcoming and friendly service and perfect service. Recommended!
El Caliu del Poblenou,"Five fries on a cross, a dollop of some sauce, failure. Two stars for the outdoor atmosphere. I certainly wont come back."
El Caliu del Poblenou,"The only good thing about the bar is the waiter, the poor guy is very polite and correct. The price is expensive for what you eat, see attached photos, the photo does not show the squid that we ordered grilled, because they were served with sauce and without cleaning, inedible!!!!!! The broken eggs with bravas potatoes and the hard yrmaa, so...imagine. And as for the courthouse beer, the price is  4.25 for a glass. The bread two scant slices. I do not recommend this site at all!!!!"
El Caliu del Poblenou,"We didnt read the other reviews, encouraged to enter by the welcoming location, big mistake! Trap for tourists. In our case, embarrassing food to say the least. Patatas Bravas not special and with very little sauce. Small, dry baked golden brown and with a side dish consisting of two dried potatoes. Grilled tuna too dry and tasteless, served without lemon, salad not fresh. If I have to spend more than 50 euros I expect to at least eat decently! Experience not to be repeated!"
El Caliu del Poblenou,"They ask if you want for exemple bread and then charge unreasonable much for it. One of us order one beer and the came with 3, and charged quite high for it. Do not recommend. Turisttrap"
